transaction_id,customer_id,customer_name,email,purchase_date,product_id,category,price,quantity,total_amount,payment_method,delivery_status,customer_address,id
1380,160,User,higginsgarrett@yahoo.com,NULL,1078,"Home & Kitchen",732.11,4,2928.44,"Bank Transfer",Delivered,"84687 Griffith Camp Apt. 537
Lake Alexanderview, OR 27941",304
1381,407,"Paige Morales",parkerdeanna@romero-green.net,2023-08-25,1078,"Home & Kitchen",567.80,4,2271.20,"Credit Card",Returned,"654 John Plaza
Daniellebury, DE 68943",305
1302,122,"Jane Garcia",jennifer03@thomas.com,2023-06-01,1027,Unknown,3495.67,3,10487.01,"Credit Card",Cancelled,"5236 Audrey Turnpike
Butlerberg, WV 87097",306
1382,115,"William Watkins",holmesrichard@hotmail.com,2023-12-03,1016,Clothing,209.55,0,0.00,"Credit Card",Shipped,"95732 Mercado Alley Apt. 219
Sparksmouth, OR 20235",307
1303,400,User,davidhuffman@hotmail.com,2023-08-22,1038,"Home & Kitchen",705.13,5,3525.65,"Credit Card",Delivered,"377 Casey Loaf Suite 868
East Josephstad, NV 33525",308
1304,254,"Ronald Morse",riveraheather@yahoo.com,2023-05-07,1072,Clothing,45.00,7,315.00,"Credit Card","Not Delivered","492 Hines Green Suite 301
Cervantestown, MI 80996",309
1305,293,"Juan Thomas Jr.",gjackson@stephens-beasley.info,2024-10-10,1065,Electronics,275.79,3,827.37,PayPal,Cancelled,"1260 Mccoy Rest
Hoganfort, MS 31037",310
1306,279,"Tiffany Jackson",andersonchristine@gmail.com,2023-06-23,1054,Toys,409.89,7,2869.23,"Credit Card",Returned,"6602 Chung Island
Nicolebury, RI 89720",311
1307,324,"Robert Brown",michael81@yahoo.com,2025-01-18,1024,Books,1251.88,2,2503.76,Cash,"Not Delivered","1398 Walker Street
Port Jason, RI 01656",312
1308,371,"Margaret Bell",NULL,2023-03-31,1047,Toys,4066.68,1,4066.68,"Debit Card",Processing,"074 Charles Loop Apt. 770
Gabrielport, DC 17802",313
1309,97,"Maria Patterson",nvazquez@hotmail.com,2023-12-20,1071,Unknown,4419.39,6,26516.34,"Bank Transfer","Not Delivered","PSC 4016, Box 0545
APO AA 94907",314
1310,197,"James Ford",heathricardo@hotmail.com,2024-09-07,1083,"Home & Kitchen",4294.42,9,38649.78,Cash,Cancelled,"9186 Johnson View
New Meganfort, NV 93273",315
1311,469,"Mike Howard",vmccoy@garcia.com,2024-04-14,1086,Toys,855.44,6,5132.64,"Bank Transfer",Cancelled,"Not Available",316
1312,394,"Tracey Mcgrath",hjacobson@hall-lee.com,2024-04-23,1063,Books,1067.57,1,1067.57,"Bank Transfer",Pending,"214 Brown Alley
North Andrew, NV 92650",317
1402,309,"Corey Barnes",martinsarah@cole.com,2024-05-06,1045,Electronics,4179.74,4,16718.96,"Credit Card",Cancelled,"905 Jennifer Tunnel Suite 026
Barbertown, MA 80798",318
1403,162,"Meghan Griffin",NULL,2025-01-22,1097,Clothing,3825.57,6,22953.42,"Debit Card",Shipped,"646 Renee Lake
East Andre, NC 44178",319
1404,207,"Vincent Gilbert",adam75@hotmail.com,2024-08-26,1023,Electronics,1614.69,3,4844.07,"Credit Card",Processing,"38711 Bryan Camp
Lake Jasonstad, NH 92164",320
1405,444,"Katherine Herrera",autumn67@collins-fuller.com,2023-07-20,1023,Books,4931.71,3,14795.13,"Credit Card",Cancelled,"USNV Lyons
FPO AP 25006",321
1406,168,"Marcus Griffin",garygonzales@johnson.info,2023-07-24,1026,Unknown,4671.68,0,0.00,"Bank Transfer",Processing,"3746 Thomas Radial Apt. 786
Ramirezfort, IL 32909",322
1407,483,User,NULL,2023-07-19,1077,Electronics,1461.48,4,5845.92,"Credit Card",Delivered,"628 Costa Gateway Apt. 125
Amberstad, FL 52842",323
1408,160,"Kim Bailey",lori49@forbes.com,2023-12-18,1007,Clothing,4647.88,1,4647.88,"Credit Card",Returned,"792 Finley Shore
East Andreaport, IL 28512",324
1409,67,"Justin Torres",lukeward@hotmail.com,2023-05-26,1079,"Home & Kitchen",2900.26,8,23202.08,"Credit Card",Returned,"521 Jacob Ridge Suite 006
East Troy, WA 57292",325
1410,288,"Mrs. Kelsey Clark",parkerpatricia@yahoo.com,2024-10-18,1044,Electronics,3699.41,6,22196.46,"Debit Card",Pending,"72230 Michael Station Apt. 099
West Christopherfort, VA 50100",326
1411,397,"Charles Murphy",NULL,2024-10-30,1027,Toys,1365.07,2,2730.14,"Debit Card",Delivered,"581 Roberta Summit
West Heidiville, DC 16998",327
1412,276,"Vincent Mitchell",elliswilliam@bradley-hoover.com,2023-08-19,1026,"Home & Kitchen",3105.99,4,12423.96,"Credit Card",Shipped,"62183 Brandi Port
Adamsmouth, PA 75227",328
1413,303,"Dr. Christopher Johnson",swebb@gmail.com,2024-10-08,1097,Toys,2849.76,4,11399.04,"Credit Card",Delivered,"8539 Lauren Lights
North Brian, VA 83646",329
1414,403,"Angel Owen",calebroman@gmail.com,2023-12-12,1079,Toys,711.90,2,1423.80,"Credit Card","Not Delivered","9495 David Well
Nortonmouth, MI 50043",330
1415,383,"Stephanie Parker",ryan24@carroll.com,2023-09-21,1036,Toys,2914.07,4,11656.28,"Debit Card",Returned,"55968 Johnston Union
Catherinemouth, WI 73200",331
1416,391,"Stacey Harvey",beckywheeler@gmail.com,2024-07-20,1055,Electronics,2312.32,1,2312.32,PayPal,Shipped,"5296 Landry Freeway Apt. 177
Port Jeffrey, OR 97997",332
1417,134,"Vincent Pacheco",brendacosta@yahoo.com,2024-09-05,1064,Books,4488.32,5,22441.60,"Debit Card",Processing,"Not Available",333
1418,194,User,nina68@yahoo.com,2023-10-28,1091,"Home & Kitchen",3557.77,4,14231.08,"Credit Card",Processing,"006 Potts Harbor
Hernandezhaven, NY 88038",334
1419,400,"Lauren Taylor",fitzgeraldcarrie@hotmail.com,2023-04-25,1057,Clothing,172.56,0,0.00,Cash,Returned,"89339 Rivas Cliff
North Walter, IN 99286",335
1420,127,"Rebecca Carter",maywhitney@johnson.info,2023-04-29,1069,Books,3475.66,8,27805.28,"Credit Card",Delivered,"54728 Jenny Camp
Richardfurt, ND 96814",336
1421,32,"Michelle Mcdaniel",NULL,2023-06-30,1061,Electronics,1704.38,2,3408.76,"Credit Card",Shipped,"85714 Roger Walks Suite 383
North Calvinview, OH 41553",337
1422,175,"William Wilson",NULL,2024-04-29,1002,Toys,2235.47,1,2235.47,PayPal,Pending,"USS Warren
FPO AE 41714",338
1423,459,"Julia Hart",kramermegan@yahoo.com,2024-03-30,1055,Clothing,84.19,9,757.71,"Credit Card",Processing,"50784 Lawrence Trail
North Michaeltown, GA 18150",339
1424,442,"Alan Wagner",ricardosanchez@mccall-barker.com,2023-08-30,1097,"Home & Kitchen",1636.81,5,8184.05,PayPal,Delivered,"85024 Joseph Knoll
West Danielville, KY 69363",340
1425,370,"Alexander Santiago",nathanramirez@mcintyre.com,2023-04-15,1080,Books,1400.95,1,1400.95,Cash,Pending,"4795 Rodriguez Cliff Apt. 877
Jamestown, OR 53457",341
1426,469,"Christopher Robinson",emoody@hotmail.com,2023-08-01,1087,Unknown,281.47,4,1125.88,Cash,Shipped,"9261 Johnston Mills
East Tylerside, IA 11898",342
1427,374,User,daniel78@holder-holt.com,2024-05-22,1038,Books,3477.82,0,0.00,"Debit Card",Returned,"931 Miller Landing
Port Rodney, AZ 10274",343
1428,21,"Michelle Williams",zortiz@gmail.com,2023-09-07,1080,Clothing,3200.68,1,3200.68,"Debit Card","Not Delivered","07733 Rebecca Mountains Suite 958
Lake Connormouth, VT 97918",344
1429,237,"Leslie Smith",david68@gmail.com,2024-09-25,1078,Electronics,2039.87,8,16318.96,"Credit Card",Cancelled,"4609 Christopher Square Apt. 009
Fernandezmouth, NJ 05124",345
1430,157,"Ashley Ellis",eddie67@yahoo.com,2024-01-18,1029,"Home & Kitchen",552.63,8,4421.04,"Bank Transfer",Returned,"33940 Barnett Pine Suite 917
South Danielle, OR 33673",346
1431,37,"Justin Schneider",tmurray@gmail.com,NULL,1026,Clothing,4642.04,1,4642.04,"Credit Card",Pending,"Unit 2338 Box 7224
DPO AA 50670",347
1432,229,"Michael White",NULL,2023-08-28,1035,Toys,2110.66,3,6331.98,PayPal,Delivered,"70708 Mark Vista Apt. 946
Medinamouth, MA 66466",348
1383,74,User,NULL,NULL,1071,Books,4432.41,3,13297.23,"Credit Card",Cancelled,"91113 Lisa Points
New Jeremy, MD 96668",349
1433,364,"Dr. Dennis Adams",erichardson@gmail.com,2025-01-20,1079,"Home & Kitchen",2316.13,1,2316.13,"Credit Card",Processing,"051 Kathryn Islands
Gregoryside, MA 83846",350
1384,112,"Michael Boyd",juliastewart@gutierrez-lee.com,2025-01-11,1096,"Home & Kitchen",4414.49,3,13243.47,"Bank Transfer",Delivered,"27823 Smith Spurs Suite 131
New Jasonbury, ME 06461",351
1434,50,"Victoria Glover",zsuarez@gmail.com,2024-05-24,1067,Books,902.33,9,8120.97,"Bank Transfer",Shipped,"3020 Gonzalez Drives
Kristenmouth, CT 43248",352
1385,455,"Heather Barnes",NULL,NULL,1019,"Home & Kitchen",527.12,7,3689.84,Cash,Processing,"890 Julie Mountains Apt. 651
Spencerbury, MS 42416",353
1435,437,"Paul Mcguire",jacksonbrandon@sanford.info,2023-05-27,1087,Clothing,1928.89,1,1928.89,"Credit Card",Returned,"015 Pitts Square Apt. 976
South Elizabethport, DE 70945",354
1386,419,"William Bennett",ydavis@yahoo.com,2024-04-29,1002,Unknown,2787.25,2,5574.50,"Credit Card",Pending,"4603 Angela Loaf Apt. 732
Michaelside, MI 93071",355
1436,263,"Joy Cohen",carlyburton@yahoo.com,2023-08-23,1029,Books,4373.66,2,8747.32,"Credit Card",Processing,"303 Kevin Course
Port Davidhaven, SD 30006",356
1387,421,"Kristin Gonzalez",amiller@bradshaw.com,2024-12-21,1010,Clothing,4871.88,4,19487.52,"Credit Card",Processing,"5436 Trevor Trafficway Apt. 671
Port Jared, VT 40625",357
1437,282,"Latoya Hart",jessicaanderson@simmons.biz,2023-07-22,1034,Books,2584.64,9,23261.76,"Credit Card",Processing,"65988 David Manors Apt. 117
Castrostad, OK 45988",358
1438,26,"Stephanie Sharp",kenneth37@murphy.org,2023-07-30,1097,Books,2901.27,6,17407.62,Cash,"Not Delivered","77973 Garcia Islands Suite 323
Lake Adamport, AR 37558",359
1439,225,User,greenechad@goodman.org,2024-02-17,1041,Electronics,3372.62,2,6745.24,"Debit Card",Shipped,"78179 Cole Track
South Williamberg, HI 59629",360
1440,276,"Laura Crawford",christyolson@castillo.com,2024-08-06,1041,Books,4030.26,1,4030.26,"Debit Card",Pending,"USNS Adams
FPO AE 27373",361
1441,285,"Dillon Jennings",meghan45@gmail.com,2024-02-25,1023,Toys,1890.05,0,0.00,"Credit Card",Shipped,"171 Hubbard Drives
West Jonathanside, MT 06622",362
1388,103,"Joshua Crawford",patricia69@yahoo.com,NULL,1050,Toys,2235.47,7,15648.29,PayPal,Delivered,"0816 Justin Junction Apt. 210
Williamhaven, MT 82661",363
1442,96,"Renee Shah",randy49@gmail.com,2024-10-01,1071,Toys,236.94,4,947.76,"Credit Card",Shipped,"6968 Hughes Walks Apt. 341
South Lanceton, GA 84108",364
1389,339,"Patrick Rodriguez",jesusdoyle@gmail.com,2024-12-17,1081,"Home & Kitchen",1068.41,4,4273.64,"Bank Transfer",Delivered,"54699 Melanie Point
Brianfort, VA 63438",365
1443,283,"Kathleen Garrett",bwarren@garcia.com,2024-08-04,1003,"Home & Kitchen",2507.05,0,0.00,"Credit Card",Delivered,"9775 Leonard Ridge
North Jared, MI 65644",366
1390,253,"Joseph Flores",kurt04@hotmail.com,2024-06-05,1012,Electronics,3202.77,0,0.00,"Debit Card",Delivered,"40412 Barnett Neck
Danielstad, AR 69611",367
1444,366,"Elizabeth Bell",adriennemiller@yahoo.com,2024-10-06,1058,Unknown,647.48,7,4532.36,"Debit Card",Cancelled,"PSC 3080, Box 3830
APO AA 96938",368
1391,226,"Steven Miles",garnerxavier@wilson.biz,2024-09-07,1070,Electronics,2420.19,5,12100.95,"Credit Card",Cancelled,"1106 John Park Apt. 239
Montgomerychester, MI 84736",369
1445,447,"Kelly Martinez",sblake@yahoo.com,2023-11-06,1032,Books,4077.70,6,24466.20,"Credit Card",Processing,"3673 Michael Parkway Apt. 710
South Craig, NC 77019",370
1392,111,"Kyle Frye",christophergonzalez@hancock-hill.net,2024-04-12,1022,Toys,3896.13,0,0.00,"Debit Card",Delivered,"82616 Kristen Islands
Lake Shannon, CA 79201",371
1446,480,"Brittany Mercer",williamsyvette@vasquez.com,2024-04-21,1031,Books,2599.39,9,23394.51,"Credit Card",Pending,"69450 Samuel Fort
Port Lisaville, NV 41577",372
1447,452,"Marilyn Bridges",umckinney@gmail.com,2024-07-26,1082,Clothing,3350.07,5,16750.35,Cash,Delivered,"5449 Shaw Locks
North Timothyview, AL 32475",373
1448,316,"Megan Lopez",susanrandall@burgess-wright.biz,2024-12-16,1043,Electronics,3015.34,3,9046.02,"Credit Card",Processing,"32035 Emily Hollow
South Sethfurt, OH 52549",374
1449,303,"Karen Melendez",luis54@kennedy.com,2023-10-04,1007,Unknown,77.60,9,698.40,"Credit Card",Cancelled,"7053 Kristen Station Apt. 126
Coreystad, AK 60015",375
1393,472,"Brian Smith",tamara21@hotmail.com,2024-04-30,1032,Books,2574.45,7,18021.15,"Debit Card",Pending,"253 Ramos Inlet Apt. 565
Lake Lynnborough, WV 54294",376
1450,146,"Debra Jenkins",kristen01@smith.com,2024-01-27,1001,"Home & Kitchen",2887.97,4,11551.88,"Credit Card",Delivered,"01008 Deanna Cape
West Ashley, CT 47282",377
1394,98,"Christina Yates",marissarussell@myers.com,2024-12-09,1084,Clothing,2848.56,6,17091.36,"Bank Transfer",Cancelled,"54691 Kenneth Lock
Keithtown, LA 88298",378
1451,3,"Joshua Jenkins",NULL,2024-07-10,1061,Unknown,4334.12,5,21670.60,"Debit Card",Cancelled,"74627 Wright Plains Suite 751
Johnsonport, ND 84012",379
1395,152,"Heather Washington",smiller@obrien.com,2023-12-31,1001,Unknown,4040.65,4,16162.60,"Credit Card",Processing,"49610 Holder Drive Suite 975
Trantown, MT 97789",380
1452,34,"Nichole Nguyen",NULL,2023-12-05,1014,Books,2641.53,5,13207.65,Cash,Cancelled,"00937 Rachel Club Apt. 774
Andersenbury, IL 70178",381
1396,348,"Regina Russell",tyler10@oneal-herrera.com,2025-03-01,1054,Electronics,555.31,5,2776.55,"Credit Card",Pending,"85824 Lewis Ways Apt. 783
West Ashleymouth, FL 16172",382
1397,401,"Jason Landry",ccalderon@ryan.com,2023-06-11,1058,Electronics,786.35,8,6290.80,PayPal,"Not Delivered","63640 Johnson Lane
Lake Alexis, SC 78557",383
1453,191,"Christina Casey",jeffrey34@hughes-baker.biz,2024-11-30,1052,Clothing,4202.80,7,29419.60,"Credit Card",Cancelled,"3855 April Orchard Apt. 643
South Joseph, ID 72413",384
1398,383,"Sarah Russell",snydercurtis@yahoo.com,2023-06-14,1070,Toys,3632.32,2,7264.64,"Credit Card",Processing,"99812 Chavez Forges Suite 456
Stevenmouth, VA 06162",385
1454,48,"Andrew Dunn",emilyforbes@morgan.com,2023-08-05,1096,Electronics,1697.06,1,1697.06,"Debit Card",Delivered,"5250 Bobby Parks
Jeffreyport, CT 36152",386
1455,16,"Susan Morris",hunterkaren@baker.org,2024-11-09,1006,"Home & Kitchen",4290.30,5,21451.50,"Credit Card",Shipped,"098 Monica Alley Apt. 591
Taylorshire, OH 41034",387
1456,171,User,timothybarker@yahoo.com,2023-09-27,1010,Unknown,4619.10,0,0.00,PayPal,Cancelled,"9679 Richard Mission Suite 521
West Bryan, OH 75516",388
1399,365,"Kathleen Martin",harrisannette@dean-evans.com,2023-09-12,1083,Books,1498.57,1,1498.57,"Debit Card",Delivered,"320 Emily Islands Apt. 833
Shannonland, NM 10113",389
1400,337,"Katelyn Delacruz",cpittman@taylor.info,2025-02-22,1018,Books,3357.75,0,0.00,"Credit Card",Shipped,"0499 Tracy Cliff Suite 746
Danaview, KY 18775",390
1401,193,"Allison Dunn",stevenmarshall@ashley.com,2023-07-26,1006,Toys,2235.47,4,8941.88,PayPal,Shipped,"426 Liu Trail Suite 832
Richmondtown, NJ 97997",391
1457,219,"Megan Allen",dylan90@weber.com,2024-05-14,1071,"Home & Kitchen",3748.83,3,11246.49,Cash,Shipped,"995 Brett Plaza
Philipbury, LA 63903",392
1458,157,"Julie Garner",jacqueline81@newman.biz,2023-08-16,1090,Books,3749.25,2,7498.50,"Bank Transfer",Processing,"973 Cabrera Lodge Apt. 413
South Patrickburgh, AK 42368",393
1459,476,"Karen Love",robertwang@harrison-schmidt.com,2023-10-07,1098,"Home & Kitchen",4663.54,1,4663.54,"Credit Card",Processing,"72884 Erik Row Suite 503
Lake Rachel, IN 37339",394
1460,45,"James Matthews",sfrank@gmail.com,2023-03-10,1030,Clothing,1445.04,4,5780.16,"Bank Transfer",Pending,"4171 Heather Shoal Suite 278
South Anna, RI 33514",395
1461,372,"Lisa Fuentes",jennifer00@yahoo.com,2023-08-12,1021,"Home & Kitchen",1437.64,6,8625.84,"Credit Card","Not Delivered","Not Available",396
1492,322,"James Sanchez",NULL,2024-09-09,1063,"Home & Kitchen",4213.07,2,8426.14,"Credit Card",Cancelled,"495 Campbell Parkway
Maryview, KY 39888",397
1462,5,"Bryan Reed",carrie15@wang.net,2023-05-28,1060,Toys,2000.99,1,2000.99,"Credit Card",Shipped,"243 Wiley Islands
Leahland, SD 33573",398
1463,98,"Deborah Stone",carolyn18@mora.net,2023-09-28,1081,Clothing,2503.99,9,22535.91,Cash,Processing,"PSC 6380, Box 2921
APO AP 18998",399
1493,359,"Michael Morris",NULL,2023-08-19,1090,Electronics,4332.80,9,38995.20,"Credit Card","Not Delivered","69532 Grace Squares Apt. 962
New William, TX 72159",400
1464,379,"Jennifer Orr",lawrence67@yahoo.com,2024-09-05,1097,Unknown,1962.88,9,17665.92,"Credit Card","Not Delivered","2320 Conway Turnpike
North Alexandrastad, NJ 46389",401
1494,173,"Dr. Marcus Hernandez",mhines@gmail.com,2024-09-06,1097,Unknown,2511.41,1,2511.41,"Debit Card",Processing,"350 Gordon Pass
Walterchester, NM 18151",402
1465,232,"Victor Nash",jasonaustin@johnson-wyatt.info,2023-07-28,1074,Electronics,4773.43,5,23867.15,"Debit Card",Cancelled,"47751 Grant Vista Apt. 378
New Josephchester, IA 02950",403
1495,279,User,ericpittman@owens.com,2023-04-07,1075,Books,596.22,3,1788.66,"Credit Card",Pending,"597 Howard Plains
Lisamouth, PA 08990",404
1466,36,"Lori Newton",jeffreyhughes@andrews.com,2023-04-02,1063,Electronics,4670.09,3,14010.27,"Credit Card","Not Delivered","19320 Simmons Forks Apt. 389
East Mikayla, NV 18014",405
1496,113,"Cynthia Butler",carrollemily@yahoo.com,2024-11-24,1074,Toys,1254.16,2,2508.32,"Credit Card",Cancelled,"169 Benjamin Roads
South Jillfort, ID 58815",406
1497,287,"Elizabeth Gray",wfleming@gmail.com,2025-02-05,1025,Books,2563.94,6,15383.64,"Credit Card",Returned,"819 Jasmine Springs
South Bailey, RI 99480",407
1467,279,"Leah Thompson",NULL,2024-02-19,1042,Books,738.74,7,5171.18,Cash,"Not Delivered","9394 Levy Junction Apt. 379
North Larry, MA 40951",408
1498,430,"Victoria Curtis",jenningskatrina@cooper.info,2023-04-03,1048,Clothing,2857.10,3,8571.30,"Bank Transfer",Shipped,"883 Johnson Green Suite 501
North Rebeccaland, WA 25890",409
1468,348,"Jay Lewis",michael85@yahoo.com,2025-02-28,1051,Books,3406.18,1,3406.18,"Credit Card",Cancelled,"112 Michelle Dam Suite 393
Port Timothyside, AL 13392",410
1499,341,"Dr. Tara Schultz",john61@gmail.com,2024-10-09,1043,Books,3308.93,5,16544.65,Cash,Returned,"2638 Helen Bypass
Port Justin, CO 33952",411
1500,150,"Eric Fischer",NULL,2024-12-07,1038,Electronics,2049.90,1,2049.90,"Credit Card",Processing,"50837 Paul Mountain
West Kristashire, CT 01412",412
1469,496,"Patrick Flores",ghenderson@rich.com,2023-07-08,1064,Toys,1350.45,0,0.00,Cash,Shipped,"68387 Rice Branch
Jeffreyfort, KY 92578",413
1501,449,User,miguel04@gmail.com,2024-06-11,1041,Unknown,77.50,0,0.00,"Credit Card",Delivered,"2730 Warren Street Apt. 582
North Ivan, IA 66240",414
1470,301,"Shannon Hanna",brianna68@hotmail.com,2024-08-30,1076,Unknown,2272.07,7,15904.49,"Credit Card",Cancelled,"15024 Boyd Lodge Suite 530
Levineland, AK 18749",415
1471,180,"Morgan Horn",alexandriawall@yahoo.com,2023-04-24,1056,Electronics,1595.17,4,6380.68,"Debit Card",Pending,"35430 Garza Mountain
Lake Travis, NC 77013",416
1502,126,"Scott Hall",jessica37@dixon.com,2024-08-08,1045,Books,2014.36,2,4028.72,PayPal,Cancelled,"7766 Kristina Summit
Port Nicoleburgh, GA 37322",417
1503,154,"Dana Schultz",dwallace@merritt.info,2025-01-09,1088,Electronics,918.76,4,3675.04,"Credit Card",Processing,"500 Brenda Ford Suite 939
Douglasstad, KY 28044",418
1504,489,"Eric Fox",wallacedavid@yahoo.com,2023-07-14,1040,Clothing,4922.29,2,9844.58,"Credit Card",Delivered,"74665 Long Walks Apt. 987
Starkhaven, IA 67038",419
1472,94,"Julian Swanson",tshort@mitchell.info,2023-09-28,1080,Electronics,4953.61,3,14860.83,"Bank Transfer",Returned,"PSC 1139, Box 7554
APO AA 87915",420
1505,385,"Stephanie Buchanan",NULL,2024-01-21,1097,Unknown,3000.52,0,0.00,Cash,Pending,"00760 Christopher Bypass Apt. 692
New Dustinside, WI 04592",421
1506,473,"Mr. Michael Guzman II",smithdonald@rice.com,2024-07-22,1017,Books,3747.04,6,22482.24,Cash,Shipped,"271 Holloway Neck
Lake Stephen, WA 34025",422
1473,98,"Cody Baldwin",bwells@brown-wise.com,2024-09-06,1041,Electronics,2534.75,5,12673.75,PayPal,Delivered,"7036 April Trail
Durhamshire, MS 29014",423
1507,272,"Steven Navarro",ptaylor@hotmail.com,2025-01-08,1088,Toys,3056.25,9,27506.25,PayPal,Delivered,"15686 Brooks Union Apt. 748
Port Dawn, ND 86924",424
1474,187,"Nicole Thompson",marysolomon@gmail.com,2024-10-01,1032,Electronics,1199.92,9,10799.28,"Bank Transfer",Cancelled,"Not Available",425
1508,103,"Philip Warren",eriksnyder@gmail.com,2023-06-26,1057,Toys,82.16,3,246.48,"Credit Card",Pending,"5238 Thompson Viaduct
Darrellfurt, MD 19592",426
1509,416,"Robert Hernandez",angela09@patel-edwards.com,2023-03-12,1002,Unknown,1125.25,1,1125.25,PayPal,Returned,"0763 Nunez Station
Angelashire, KS 72584",427
1475,480,"April Ryan",vicki67@gmail.com,2024-03-16,1015,"Home & Kitchen",3077.38,4,12309.52,"Debit Card",Cancelled,"PSC 5061, Box 5409
APO AA 42706",428
1510,392,"David Patton",msilva@yahoo.com,NULL,1096,Toys,2082.87,4,8331.48,PayPal,Delivered,"510 Cunningham Route
Angelaland, MN 33088",429
1511,298,"Jeffrey Fernandez",hpreston@hayes-richards.org,2024-04-11,1062,Books,473.64,1,473.64,"Credit Card",Delivered,"92677 Jacobson Knolls Suite 667
Gonzalezville, ME 36299",430
1512,245,User,brenda33@yahoo.com,2024-08-04,1088,Books,2823.15,0,0.00,"Credit Card","Not Delivered","939 Thomas Stravenue Apt. 103
New Katherine, NE 50401",431
1476,115,"Gregg Sanchez",weaverlinda@mooney.info,NULL,1062,Unknown,2300.21,7,16101.47,"Credit Card","Not Delivered","430 Collins Villages
Christinestad, KS 07329",432
1513,175,"Michelle Williams",crystal86@lloyd.com,2024-03-27,1009,Unknown,3660.71,4,14642.84,"Credit Card",Shipped,"84880 Franklin Lights Apt. 674
Natashamouth, NE 61516",433
1514,38,"Kristen Weeks",eprice@hotmail.com,2023-12-10,1068,Books,4725.11,2,9450.22,"Credit Card",Shipped,"PSC 2695, Box 1776
APO AP 89964",434
1477,190,"Robert Kemp",caitlin27@gmail.com,2023-05-29,1027,Clothing,2935.30,1,2935.30,"Debit Card",Pending,"774 Henderson Spurs
East Markchester, WV 06619",435
1515,476,"Lisa Neal",solissara@hotmail.com,2024-02-14,1081,Electronics,2858.21,5,14291.05,PayPal,Processing,"00148 Michael Roads
South Katieport, OK 48201",436
1478,252,"Jonathon Butler",dclay@kidd.org,NULL,1028,Clothing,3268.18,3,9804.54,"Credit Card",Processing,"07343 Kevin Hollow
Foxview, MN 19156",437
1516,169,"Gabriela Flores",scottperry@hotmail.com,2023-03-13,1017,Clothing,1379.80,7,9658.60,"Bank Transfer",Returned,"522 Jones Wall Apt. 466
South Dustinside, OK 90503",438
1517,246,"Ashley Giles",sstewart@young.org,NULL,1050,Toys,3540.38,5,17701.90,Cash,"Not Delivered","085 Adams Wells
Lake Meganville, AL 84493",439
1479,468,"James Rodriguez",NULL,2024-09-18,1081,Toys,3157.02,7,22099.14,"Credit Card",Processing,"PSC 5737, Box 3476
APO AA 85709",440
1518,25,"Joseph Dougherty",natasha25@frazier.info,2024-09-09,1094,Electronics,4483.04,0,0.00,"Credit Card",Processing,"Unit 1898 Box 8024
DPO AP 05875",441
1519,354,"Elizabeth Mitchell",ashley96@odom-williams.com,2023-12-16,1040,Unknown,1998.55,1,1998.55,PayPal,Pending,"28638 Christian Rapid
North Michaelmouth, KY 60220",442
1480,415,"Dana Marshall",NULL,2025-02-08,1064,"Home & Kitchen",2707.23,0,0.00,Cash,"Not Delivered","5596 Lisa Overpass
Brownborough, MD 00527",443
1520,305,"Zachary Calderon",laurahoward@yahoo.com,NULL,1058,Toys,2042.77,3,6128.31,"Credit Card",Processing,"136 Sandoval Overpass Apt. 222
New Elizabeth, NJ 37586",444
1481,470,"Robert Peterson",williammitchell@gmail.com,2024-03-31,1059,Electronics,2785.88,1,2785.88,"Credit Card",Shipped,"Unit 1390 Box 4552
DPO AA 67352",445
1521,408,"Jennifer Smith",michelle20@stephens.com,2024-04-03,1075,Electronics,3909.53,7,27366.71,Cash,Pending,"65804 Christy Prairie
New Keithton, VT 07552",446
1522,407,"Linda Brown",kimberly08@griffin.com,2023-07-08,1085,Books,2395.83,6,14374.98,"Debit Card",Returned,"290 David Court Suite 239
North Molly, VT 66206",447
1523,12,"Jamie Miles",privera@ibarra.com,2024-02-11,1021,Unknown,2511.41,1,2511.41,"Credit Card",Shipped,"Unit 0841 Box 7291
DPO AP 46131",448
1524,315,"Jon Fitzgerald",vjackson@hotmail.com,2024-05-10,1018,Unknown,1465.05,4,5860.20,"Debit Card",Pending,"82515 Julie Locks
North Glendatown, VA 75631",449
1525,390,"Michael Anderson",zochoa@yahoo.com,2024-02-14,1055,Toys,442.44,7,3097.08,PayPal,Returned,"5947 Gallagher Lake Suite 154
New Duanechester, OR 98638",450
1526,312,"Kelly Watson",twatson@jones-allen.info,2024-03-27,1029,Books,3347.57,6,20085.42,Cash,Processing,"662 Navarro Road Suite 821
Ambermouth, CO 65934",451
1527,35,"Douglas Church",valerie77@gmail.com,2023-07-05,1024,Toys,2163.90,1,2163.90,"Credit Card",Pending,"74611 Stanley Creek
Lake Ashley, MS 56392",452
1528,172,"Theresa Garcia",NULL,2023-09-14,1074,"Home & Kitchen",3047.10,9,27423.90,"Debit Card",Cancelled,"288 Spencer Trail
Lake Maria, CO 31721",453
1529,19,User,lopezamanda@garcia.biz,2024-01-30,1017,Electronics,2236.62,3,6709.86,PayPal,Delivered,"695 Bradley Motorway Apt. 577
South Michael, SD 81233",454
1530,320,"Austin Boyd",brownkimberly@yahoo.com,2025-02-24,1018,"Home & Kitchen",3219.66,5,16098.30,Cash,Processing,"319 Thomas Light Suite 795
North Gregory, NM 64335",455
